Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
9,Italy,Liguria,2020-09-30,13335,1604,9992,2925,33,1153,0.40547008547008545,0.02782462057335582,0.9721753794266442,1186,-0.01772361047234572
10,Italy,Liguria,2020-10-31,28608,1774,18403,17012,170,8411,0.5044086527157301,0.019811210814590374,0.9801887891854096,8581,0.00801340975876541
11,Italy,Liguria,2020-11-27,50557,2336,35210,30380,562,16807,0.571724818959842,0.03235649720766884,0.9676435027923311,17369,-0.012545286393078503
5,Italy,Lombardia,2020-05-31,88968,16112,51860,88968,16112,51860,0.7640050355183886,0.23703878067439535,0.7629612193256047,67972,
6,Italy,Lombardia,2020-06-30,93901,16644,67197,25929,532,15337,0.6120174322187512,0.03352448169386855,0.9664755183061314,15869,0.20351429898052675
7,Italy,Lombardia,2020-07-31,96219,16806,73402,12378,162,6205,0.5143803522378413,0.02544369404743207,0.9745563059525679,6367,0.008080787646436494
8,Italy,Lombardia,2020-08-31,100075,16865,76258,9867,59,2856,0.2954292084726867,0.020240137221269296,0.9797598627787307,2915,0.005203556826162803
9,Italy,Lombardia,2020-09-30,106727,16955,80712,13604,90,4454,0.33401940605704206,0.019806338028169015,0.980193661971831,4544,0.0004337991931002705
10,Italy,Lombardia,2020-10-31,195744,17535,96198,98077,580,15486,0.16381006759994698,0.036101083032490974,0.9638989169675091,16066,-0.01629474500432193
11,Italy,Lombardia,2020-11-27,398044,21393,246096,284311,3858,149898,0.540802149758539,0.025091703738390696,0.9749082962616094,153756,0.011009379294100285
5,Italy,Marche,2020-05-31,6730,987,4405,6730,987,4405,0.8011887072808321,0.18304896142433236,0.8169510385756676,5392,
6,Italy,Marche,2020-06-30,6785,991,5528,1393,4,1123,0.8090452261306532,0.00354924578527063,0.9964507542147294,1127,0.17949971563906175
7,Italy,Marche,2020-07-31,6884,987,5750,365,-4,222,0.5972602739726027,-0.01834862385321101,1.018348623853211,218,0.021897869638481504
8,Italy,Marche,2020-08-31,7240,987,5955,503,0,205,0.40755467196819084,0.0,1.0,205,-0.0183486238532109
9,Italy,Marche,2020-09-30,7955,990,6170,1013,3,215,0.21520236920039487,0.013761467889908258,0.9862385321100917,218,-0.013761467889908285
10,Italy,Marche,2020-10-31,14121,1019,6997,6961,29,827,0.12297083752334435,0.03387850467289719,0.9661214953271028,856,-0.02011703678298893
11,Italy,Marche,2020-11-27,28563,1230,10490,20547,211,3493,0.18026962573611718,0.056965442764578836,0.9430345572354212,3704,-0.023086938091681608
5,Italy,Molise,2020-05-31,436,22,269,436,22,269,0.6674311926605505,0.07560137457044673,0.9243986254295533,291,
6,Italy,Molise,2020-06-30,445,23,397,154,1,128,0.8376623376623377,0.007751937984496124,0.9922480620155039,129,0.06784943658595055
7,Italy,Molise,2020-07-31,471,23,421,51,0,24,0.47058823529411764,0.0,1.0,24,0.007751937984496138
8,Italy,Molise,2020-08-31,525,23,432,81,0,11,0.13580246913580246,0.0,1.0,11,0.0
9,Italy,Molise,2020-09-30,655,24,498,200,1,66,0.335,0.014925373134328358,0.9850746268656716,67,-0.014925373134328401
10,Italy,Molise,2020-10-31,1695,37,702,1173,13,204,0.18499573742540495,0.059907834101382486,0.9400921658986175,217,-0.04498246096705405
11,Italy,Molise,2020-11-27,4364,108,1631,3625,71,929,0.27586206896551724,0.071,0.929,1000,-0.011092165898617501
5,Italy,P.A. Bolzano,2020-05-31,2597,291,2179,2597,291,2179,0.9510974201001156,0.11781376518218624,0.8821862348178138,2470,
6,Italy,P.A. Bolzano,2020-06-30,2639,292,2263,169,1,84,0.5029585798816568,0.011764705882352941,0.9882352941176471,85,0.10604905929983333
7,Italy,P.A. Bolzano,2020-07-31,2717,292,2323,162,0,60,0.37037037037037035,0.0,1.0,60,0.0117647058823529
8,Italy,P.A. Bolzano,2020-08-31,2935,292,2453,320,0,130,0.40625,0.0,1.0,130,0.0
9,Italy,P.A. Bolzano,2020-09-30,3539,292,2686,794,0,233,0.29345088161209065,0.0,1.0,233,0.0
10,Italy,P.A. Bolzano,2020-10-31,8382,312,2970,5404,20,284,0.056254626202812734,0.06578947368421052,0.9342105263157895,304,-0.06578947368421051
11,Italy,P.A. Bolzano,2020-11-27,22663,520,10660,19381,208,7690,0.40751251225426965,0.02633578121043302,0.973664218789567,7898,0.0394536924737775
5,Italy,P.A. Trento,2020-05-31,4430,462,3664,4430,462,3664,0.9313769751693002,0.11197285506543868,0.8880271449345614,4126,
6,Italy,P.A. Trento,2020-06-30,4863,405,4408,737,-57,744,0.932157394843962,-0.08296943231441048,1.0829694323144106,687,0.1949422873798492
7,Italy,P.A. Trento,2020-07-31,4975,405,4470,162,0,62,0.38271604938271603,0.0,1.0,62,-0.08296943231441056
8,Italy,P.A. Trento,2020-08-31,5096,405,4600,221,0,130,0.5882352941176471,0.0,1.0,130,0.0
9,Italy,P.A. Trento,2020-09-30,5992,406,5019,987,1,419,0.425531914893617,0.002380952380952381,0.9976190476190476,420,-0.0023809523809523725
10,Italy,P.A. Trento,2020-10-31,9138,438,6775,3713,32,1756,0.4815513062213843,0.017897091722595078,0.9821029082774049,1788,-0.015516139341642754
11,Italy,P.A. Trento,2020-11-27,15073,623,12141,7860,185,5366,0.706234096692112,0.03332732840929562,0.9666726715907044,5551,-0.015430236686700516
5,Italy,Piemonte,2020-05-31,30637,3867,21609,30637,3867,21609,0.8315435584424062,0.15178991992463495,0.848210080075365,25476,
6,Italy,Piemonte,2020-06-30,31349,4090,25836,5873,223,4227,0.7577047505533798,0.0501123595505618,0.9498876404494382,4450,0.10167756037407316
7,Italy,Piemonte,2020-07-31,31667,4129,26739,1741,39,903,0.5410683515221137,0.041401273885350316,0.9585987261146497,942,0.008711085665211504
8,Italy,Piemonte,2020-08-31,32881,4146,27303,2013,17,564,0.2886239443616493,0.029259896729776247,0.9707401032702238,581,0.012141377155574062
9,Italy,Piemonte,2020-09-30,35402,4164,28394,3953,18,1091,0.28054642044017203,0.016230838593327322,0.9837691614066727,1109,0.013029058136448946
10,Italy,Piemonte,2020-10-31,70636,4383,33429,38078,219,5035,0.13797993592100424,0.041682527598020554,0.9583174724019794,5254,-0.0254516890046933
11,Italy,Piemonte,2020-11-27,162153,5972,78592,124341,1589,45163,0.37599826284170146,0.0339878507871321,0.9660121492128679,46752,0.007694676810888534
5,Italy,Puglia,2020-05-31,4494,504,2813,4494,504,2813,0.7380952380952381,0.1519445281881218,0.8480554718118782,3317,
6,Italy,Puglia,2020-06-30,4531,545,3857,1214,41,1044,0.8937397034596376,0.03778801843317972,0.9622119815668203,1085,0.11415650975494207
7,Italy,Puglia,2020-07-31,4611,552,3964,209,7,107,0.5454545454545454,0.06140350877192982,0.9385964912280702,114,-0.0236154903387501
8,Italy,Puglia,2020-08-31,5440,556,4040,924,4,76,0.08658008658008658,0.05,0.95,80,0.011403508771929749
9,Italy,Puglia,2020-09-30,7786,595,4675,3190,39,635,0.21128526645768025,0.057863501483679525,0.9421364985163204,674,-0.007863501483679536
10,Italy,Puglia,2020-10-31,18622,723,6506,13352,128,1831,0.14671959257040143,0.06533945890760592,0.934660541092394,1959,-0.0074759574239263715
11,Italy,Puglia,2020-11-27,50738,1402,12919,43509,679,6413,0.1630007584637661,0.09574168076706148,0.9042583192329385,7092,-0.030402221859455514
5,Italy,Sardegna,2020-05-31,1356,130,1041,1356,130,1041,0.8635693215339233,0.11101622544833475,0.8889837745516652,1171,
6,Italy,Sardegna,2020-06-30,1366,133,1219,195,3,178,0.9282051282051282,0.016574585635359115,0.9834254143646409,181,0.09444163981297571
7,Italy,Sardegna,2020-07-31,1404,134,1237,52,1,18,0.36538461538461536,0.05263157894736842,0.9473684210526315,19,-0.0360569933120094
8,Italy,Sardegna,2020-08-31,2193,134,1270,822,0,33,0.040145985401459854,0.0,1.0,33,0.052631578947368474
9,Italy,Sardegna,2020-09-30,3900,154,1685,2496,20,415,0.17427884615384615,0.04597701149425287,0.9540229885057471,435,-0.04597701149425293
10,Italy,Sardegna,2020-10-31,9431,227,3149,7592,73,1464,0.202449947312961,0.04749512036434613,0.9525048796356539,1537,-0.0015181088700931822
11,Italy,Sardegna,2020-11-27,20419,427,6837,17043,200,3688,0.22812885055447985,0.051440329218107,0.948559670781893,3888,-0.003945208853760929
5,Italy,Sicilia,2020-05-31,3443,274,2183,3443,274,2183,0.7136218414173686,0.11151811151811152,0.8884818884818885,2457,
6,Italy,Sicilia,2020-06-30,3080,282,2670,623,8,487,0.7945425361155698,0.01616161616161616,0.9838383838383838,495,0.09535649535649537
7,Italy,Sicilia,2020-07-31,3288,283,2730,336,1,60,0.18154761904761904,0.01639344262295082,0.9836065573770492,61,-0.0002318264613346832
8,Italy,Sicilia,2020-08-31,4317,286,2906,1304,3,176,0.13726993865030676,0.01675977653631285,0.9832402234636871,179,-0.0003663339133620491
9,Italy,Sicilia,2020-09-30,7118,311,3941,3926,25,1035,0.26999490575649515,0.02358490566037736,0.9764150943396226,1060,-0.006825129124064522
10,Italy,Sicilia,2020-10-31,21758,502,6814,17506,191,2873,0.17502570547240945,0.06233681462140992,0.9376631853785901,3064,-0.03875190896103253
11,Italy,Sicilia,2020-11-27,60335,1418,19834,53019,916,13020,0.26284916727965446,0.06572904707233065,0.9342709529276694,13936,-0.0033922324509206847
5,Italy,Toscana,2020-05-31,10104,1041,7952,10104,1041,7952,0.8900435471100554,0.11575669965528744,0.8842433003447125,8993,
6,Italy,Toscana,2020-06-30,10250,1104,8817,1257,63,865,0.7382657120127287,0.06788793103448276,0.9321120689655172,928,0.04786876862080469
7,Italy,Toscana,2020-07-31,10483,1134,8962,562,30,145,0.3113879003558719,0.17142857142857143,0.8285714285714286,175,-0.10354064039408861
8,Italy,Toscana,2020-08-31,11858,1141,9143,1762,7,181,0.10669693530079455,0.03723404255319149,0.9627659574468085,188,0.13419452887537986
9,Italy,Toscana,2020-09-30,14827,1164,10261,4543,23,1118,0.25115562403698,0.020157756354075372,0.9798422436459246,1141,0.017076286199116164
10,Italy,Toscana,2020-10-31,44263,1345,15074,32838,181,4813,0.15207990742432548,0.03624349219062875,0.9637565078093713,4994,-0.016085735836553372
11,Italy,Toscana,2020-11-27,100444,2516,51397,84025,1171,36323,0.44622433799464445,0.031231663732863926,0.9687683362671361,37494,0.005011828457764822
5,Italy,Umbria,2020-05-31,1431,76,1324,1431,76,1324,0.9783368273934312,0.054285714285714284,0.9457142857142857,1400,
6,Italy,Umbria,2020-06-30,1441,80,1351,41,4,27,0.7560975609756098,0.12903225806451613,0.8709677419354839,31,-0.07474654377880185
7,Italy,Umbria,2020-07-31,1466,80,1368,35,0,17,0.4857142857142857,0.0,1.0,17,0.12903225806451613
8,Italy,Umbria,2020-08-31,1793,80,1445,345,0,77,0.22318840579710145,0.0,1.0,77,0.0
9,Italy,Umbria,2020-09-30,2454,85,1832,929,5,387,0.4219590958019376,0.012755102040816327,0.9872448979591837,392,-0.012755102040816313
10,Italy,Umbria,2020-10-31,10179,126,3499,8262,41,1667,0.2067296054224159,0.024004683840749413,0.9759953161592506,1708,-0.011249581799933073
11,Italy,Umbria,2020-11-27,23082,383,13649,19457,257,10150,0.5348717685151874,0.0246949168828673,0.9753050831171327,10407,-0.0006902330421179048
5,Italy,Valle d'Aosta,2020-05-31,1184,143,1026,1184,143,1026,0.987331081081081,0.1223267750213858,0.8776732249786142,1169,
6,Italy,Valle d'Aosta,2020-06-30,1195,146,1045,26,3,19,0.8461538461538461,0.13636363636363635,0.8636363636363636,22,-0.014036861342250573
7,Italy,Valle d'Aosta,2020-07-31,1208,146,1050,17,0,5,0.29411764705882354,0.0,1.0,5,0.13636363636363635
8,Italy,Valle d'Aosta,2020-08-31,1241,146,1064,45,0,14,0.3111111111111111,0.0,1.0,14,0.0
9,Italy,Valle d'Aosta,2020-09-30,1314,146,1093,104,0,29,0.27884615384615385,0.0,1.0,29,0.0
10,Italy,Valle d'Aosta,2020-10-31,3240,168,1259,2001,22,166,0.09395302348825588,0.11702127659574468,0.8829787234042553,188,-0.11702127659574468
11,Italy,Valle d'Aosta,2020-11-27,6344,302,4495,4917,134,3236,0.6853772625584706,0.039762611275964393,0.9602373887240356,3370,0.07725866531978032
5,Italy,Veneto,2020-05-31,19152,1918,15734,19152,1918,15734,0.9216791979949874,0.10865624291864945,0.8913437570813506,17652,
6,Italy,Veneto,2020-06-30,19286,2012,16812,1634,94,1078,0.7172582619339045,0.08020477815699659,0.9197952218430034,1172,0.028451464761652834
7,Italy,Veneto,2020-07-31,20120,2074,17046,1296,62,234,0.22839506172839505,0.20945945945945946,0.7905405405405406,296,-0.12925468130246287
8,Italy,Veneto,2020-08-31,22929,2120,18422,3809,46,1376,0.37332633237070095,0.03234880450070324,0.9676511954992968,1422,0.17711065495875622
9,Italy,Veneto,2020-09-30,27451,2178,21541,6909,58,3119,0.4598349978289188,0.01825621655649984,0.9817437834435001,3177,0.014092587944203316
10,Italy,Veneto,2020-10-31,56953,2401,25373,33234,223,3832,0.12201360052957815,0.05499383477188656,0.9450061652281134,4055,-0.03673761821538668
11,Italy,Veneto,2020-11-27,137474,3561,57025,109700,1160,31652,0.2991066545123063,0.03535291966353773,0.9646470803364623,32812,0.019640915108348866
3,Jamaica,,2020-03-31,36,1,2,36,1,2,0.08333333333333333,0.3333333333333333,0.6666666666666666,3,
4,Jamaica,,2020-04-30,422,8,29,419,7,27,0.081145584725537,0.20588235294117646,0.7941176470588235,34,0.12745098039215685
5,Jamaica,,2020-05-31,586,9,311,549,1,282,0.5154826958105647,0.0035335689045936395,0.9964664310954063,283,0.20234878403658285
6,Jamaica,,2020-06-30,702,10,553,382,1,242,0.6361256544502618,0.00411522633744856,0.9958847736625515,243,-0.0005816574328548763
7,Jamaica,,2020-07-31,878,10,726,315,0,173,0.5492063492063493,0.0,1.0,173,0.004115226337448541
8,Jamaica,,2020-08-31,2459,21,890,1723,11,164,0.10156703424260012,0.06285714285714286,0.9371428571428572,175,-0.06285714285714283
9,Jamaica,,2020-09-30,6482,107,1867,5571,86,977,0.190809549452522,0.08090310442144873,0.9190968955785512,1063,-0.018045961564305935
10,Jamaica,,2020-10-31,9094,206,4510,7120,99,2643,0.3851123595505618,0.036105032822757115,0.9638949671772429,2742,0.04479807159869165
11,Jamaica,,2020-11-27,10600,250,5829,5884,44,1319,0.2316451393609789,0.032281731474688186,0.9677182685253118,1363,0.0038233013480689637
1,Japan,,2020-01-31,15,,1,15,,1,,,,,
2,Japan,,2020-02-29,241,5,32,,,31,,,,,
3,Japan,,2020-03-31,1953,56,424,1916,51,392,0.23121085594989563,0.11512415349887133,0.8848758465011287,443,
4,Japan,,2020-04-30,14088,430,2460,13608,374,2036,0.17710170487948265,0.15518672199170125,0.8448132780082988,2410,-0.040062568492829964
5,Japan,,2020-05-31,16751,898,14342,13861,468,11882,0.8909891061250992,0.037894736842105266,0.9621052631578947,12350,0.11729198514959593
6,Japan,,2020-06-30,18615,972,16458,3375,74,2116,0.6488888888888888,0.033789954337899546,0.9662100456621004,2190,0.004104782504205762
7,Japan,,2020-07-31,36234,1008,24774,18804,36,8316,0.44416081684747927,0.004310344827586207,0.9956896551724138,8352,0.029479609510313365
8,Japan,,2020-08-31,68396,1298,56338,42614,290,31564,0.7475008213263247,0.009104037169586238,0.9908959628304138,31854,-0.004793692342
9,Japan,,2020-09-30,83591,1575,75522,25955,277,19184,0.7497977268349065,0.014233595395920045,0.9857664046040799,19461,-0.005129558226333875
10,Japan,,2020-10-31,101327,1769,89765,24230,194,14243,0.5958316137020223,0.013437694811941538,0.9865623051880584,14437,0.0007959005839784927
11,Japan,,2020-11-27,142778,2028,117709,51244,259,27944,0.5503668722191867,0.009183420203524448,0.9908165797964755,28203,0.004254274608417097
5,Japan,Aichi,2020-05-31,507,34,456,507,34,456,0.9664694280078896,0.06938775510204082,0.9306122448979591,490,
6,Japan,Aichi,2020-06-30,523,34,477,33,0,21,0.6363636363636364,0.0,1.0,21,0.06938775510204087
7,Japan,Aichi,2020-07-31,1800,35,551,1289,1,74,0.05818463925523662,0.013333333333333334,0.9866666666666667,75,-0.013333333333333308
8,Japan,Aichi,2020-08-31,4540,65,3644,3954,30,3093,0.7898330804248862,0.009606147934678195,0.9903938520653218,3123,0.0037271853986551307
9,Japan,Aichi,2020-09-30,5370,86,4877,1661,21,1233,0.7549668874172185,0.01674641148325359,0.9832535885167464,1254,-0.007140263548575443
10,Japan,Aichi,2020-10-31,6234,94,5600,1271,8,723,0.5751376868607396,0.01094391244870041,0.9890560875512996,731,0.00580249903455321
11,Japan,Aichi,2020-11-27,9644,105,7479,3950,11,1879,0.47848101265822784,0.00582010582010582,0.9941798941798942,1890,0.005123806628594574
5,Japan,Akita,2020-05-31,16,0,16,16,0,16,1.0,0.0,1.0,16,
6,Japan,Akita,2020-06-30,16,0,16,0,0,0,,,,0,
7,Japan,Akita,2020-07-31,18,0,16,2,0,0,0.0,,,0,
8,Japan,Akita,2020-08-31,49,0,43,33,0,27,0.8181818181818182,0.0,1.0,27,
9,Japan,Akita,2020-09-30,53,0,51,10,0,8,0.8,0.0,1.0,8,0.0
10,Japan,Akita,2020-10-31,63,0,59,12,0,8,0.6666666666666666,0.0,1.0,8,0.0
11,Japan,Akita,2020-11-27,89,1,70,30,1,11,0.4,0.08333333333333333,0.9166666666666666,12,-0.08333333333333337
5,Japan,Aomori,2020-05-31,27,1,25,27,1,25,0.9629629629629629,0.038461538461538464,0.9615384615384616,26,
6,Japan,Aomori,2020-06-30,30,1,26,4,0,1,0.25,0.0,1.0,1,0.038461538461538436
7,Japan,Aomori,2020-07-31,35,1,29,8,0,3,0.375,0.0,1.0,3,0.0
8,Japan,Aomori,2020-08-31,38,1,32,8,0,3,0.375,0.0,1.0,3,0.0
9,Japan,Aomori,2020-09-30,36,1,34,3,0,2,0.6666666666666666,0.0,1.0,2,0.0
10,Japan,Aomori,2020-10-31,227,4,120,192,3,86,0.4635416666666667,0.033707865168539325,0.9662921348314607,89,-0.0337078651685393
11,Japan,Aomori,2020-11-27,287,6,263,163,2,143,0.8895705521472392,0.013793103448275862,0.9862068965517241,145,0.019914761720263408
5,Japan,Chiba,2020-05-31,910,45,807,910,45,807,0.9362637362637363,0.0528169014084507,0.9471830985915493,852,
6,Japan,Chiba,2020-06-30,968,45,868,116,0,61,0.5258620689655172,0.0,1.0,61,0.052816901408450745
7,Japan,Chiba,2020-07-31,1656,48,1215,743,3,347,0.47106325706594887,0.008571428571428572,0.9914285714285714,350,-0.008571428571428563
8,Japan,Chiba,2020-08-31,3049,62,2539,1786,14,1324,0.7491601343784995,0.01046337817638266,0.9895366218236173,1338,-0.0018919496049540907
9,Japan,Chiba,2020-09-30,3896,71,3506,1295,9,967,0.7536679536679537,0.009221311475409836,0.9907786885245902,976,0.0012420667009728215
10,Japan,Chiba,2020-10-31,5035,80,2534,1458,9,-972,-0.6604938271604939,-0.009345794392523364,1.0093457943925233,-963,0.018567105867933087
11,Japan,Chiba,2020-11-27,6752,85,5783,4138,5,3249,0.7863702271628806,0.0015365703749231714,0.9984634296250768,3254,-0.010882364767446417
5,Japan,Ehime,2020-05-31,82,4,54,82,4,54,0.7073170731707317,0.06896551724137931,0.9310344827586207,58,
6,Japan,Ehime,2020-06-30,82,4,77,24,0,23,0.9583333333333334,0.0,1.0,23,0.06896551724137934
7,Japan,Ehime,2020-07-31,89,5,79,8,1,2,0.375,0.3333333333333333,0.6666666666666666,3,-0.33333333333333337
8,Japan,Ehime,2020-08-31,114,6,101,30,1,22,0.7666666666666667,0.043478260869565216,0.9565217391304348,23,0.2898550724637682
9,Japan,Ehime,2020-09-30,114,6,108,7,0,7,1.0,0.0,1.0,7,0.04347826086956519
10,Japan,Ehime,2020-10-31,116,6,110,2,0,2,1.0,0.0,1.0,2,0.0
11,Japan,Ehime,2020-11-27,296,6,135,180,0,25,0.1388888888888889,0.0,1.0,25,0.0
5,Japan,Fukui,2020-05-31,122,8,110,122,8,110,0.9672131147540983,0.06779661016949153,0.9322033898305084,118,
6,Japan,Fukui,2020-06-30,122,8,114,4,0,4,1.0,0.0,1.0,4,0.06779661016949157
7,Japan,Fukui,2020-07-31,139,8,117,17,0,3,0.17647058823529413,0.0,1.0,3,0.0
8,Japan,Fukui,2020-08-31,232,8,149,107,0,32,0.29906542056074764,0.0,1.0,32,0.0
9,Japan,Fukui,2020-09-30,244,11,229,87,3,80,0.9540229885057471,0.03614457831325301,0.963855421686747,83,-0.03614457831325302
10,Japan,Fukui,2020-10-31,257,11,244,17,0,15,0.8823529411764706,0.0,1.0,15,0.03614457831325302
11,Japan,Fukui,2020-11-27,314,11,265,59,0,21,0.3559322033898305,0.0,1.0,21,0.0
5,Japan,Fukuoka,2020-05-31,755,27,619,755,27,619,0.8556291390728477,0.04179566563467492,0.958204334365325,646,
6,Japan,Fukuoka,2020-06-30,846,33,799,200,6,180,0.93,0.03225806451612903,0.967741935483871,186,0.009537601118545957
7,Japan,Fukuoka,2020-07-31,1923,33,1015,1091,0,216,0.19798350137488543,0.0,1.0,216,0.032258064516129004
8,Japan,Fukuoka,2020-08-31,4600,61,3558,3552,28,2543,0.7238175675675675,0.010890704006223259,0.9891092959937767,2571,-0.010890704006223273
9,Japan,Fukuoka,2020-09-30,5044,98,4837,1425,37,1279,0.9235087719298246,0.02811550151975684,0.9718844984802432,1316,-0.017224797513533563
10,Japan,Fukuoka,2020-10-31,5219,102,5041,284,4,204,0.7323943661971831,0.019230769230769232,0.9807692307692307,208,0.008884732288987562
11,Japan,Fukuoka,2020-11-27,5696,106,5281,553,4,240,0.4412296564195298,0.01639344262295082,0.9836065573770492,244,0.0028373266078184356
5,Japan,Fukushima,2020-05-31,81,0,75,81,0,75,0.9259259259259259,0.0,1.0,75,
6,Japan,Fukushima,2020-06-30,82,0,80,7,0,5,0.7142857142857143,0.0,1.0,5,0.0
7,Japan,Fukushima,2020-07-31,89,0,83,9,0,3,0.3333333333333333,0.0,1.0,3,0.0
8,Japan,Fukushima,2020-08-31,161,0,106,78,0,23,0.2948717948717949,0.0,1.0,23,0.0
9,Japan,Fukushima,2020-09-30,253,3,209,147,3,103,0.7210884353741497,0.02830188679245283,0.9716981132075472,106,-0.028301886792452824
10,Japan,Fukushima,2020-10-31,388,6,350,176,3,141,0.8181818181818182,0.020833333333333332,0.9791666666666666,144,0.0074685534591194536
11,Japan,Fukushima,2020-11-27,496,6,420,140,0,70,0.5,0.0,1.0,70,0.02083333333333337
5,Japan,Gifu,2020-05-31,150,7,141,150,7,141,0.9866666666666667,0.0472972972972973,0.9527027027027027,148,
6,Japan,Gifu,2020-06-30,156,7,146,8,0,5,0.625,0.0,1.0,5,0.04729729729729726
7,Japan,Gifu,2020-07-31,331,7,186,178,0,40,0.2247191011235955,0.0,1.0,40,0.0
8,Japan,Gifu,2020-08-31,555,10,514,362,3,328,0.914364640883978,0.00906344410876133,0.9909365558912386,331,-0.009063444108761365
9,Japan,Gifu,2020-09-30,626,10,585,102,0,71,0.696078431372549,0.0,1.0,71,0.009063444108761365
10,Japan,Gifu,2020-10-31,686,11,636,91,1,51,0.5714285714285714,0.019230769230769232,0.9807692307692307,52,-0.019230769230769273
11,Japan,Gifu,2020-11-27,1014,15,816,367,4,180,0.5013623978201635,0.021739130434782608,0.9782608695652174,184,-0.0025083612040133207
5,Japan,Gunma,2020-05-31,149,19,118,149,19,118,0.9194630872483222,0.1386861313868613,0.8613138686131386,137,
6,Japan,Gunma,2020-06-30,153,19,131,16,0,13,0.8125,0.0,1.0,13,0.13868613138686137
7,Japan,Gunma,2020-07-31,190,19,141,40,0,10,0.25,0.0,1.0,10,0.0
8,Japan,Gunma,2020-08-31,440,19,328,280,0,187,0.6678571428571428,0.0,1.0,187,0.0
9,Japan,Gunma,2020-09-30,701,19,611,354,0,283,0.7994350282485876,0.0,1.0,283,0.0
10,Japan,Gunma,2020-10-31,900,19,782,270,0,171,0.6333333333333333,0.0,1.0,171,0.0
11,Japan,Gunma,2020-11-27,1148,20,941,347,1,159,0.4610951008645533,0.00625,0.99375,160,-0.006249999999999978
5,Japan,Hiroshima,2020-05-31,164,3,153,164,3,153,0.9512195121951219,0.019230769230769232,0.9807692307692307,156,
6,Japan,Hiroshima,2020-06-30,165,3,162,9,0,9,1.0,0.0,1.0,9,0.019230769230769273
7,Japan,Hiroshima,2020-07-31,324,3,221,159,0,59,0.3710691823899371,0.0,1.0,59,0.0
8,Japan,Hiroshima,2020-08-31,455,3,438,231,0,217,0.9393939393939394,0.0,1.0,217,0.0
9,Japan,Hiroshima,2020-09-30,574,3,469,133,0,31,0.23308270676691728,0.0,1.0,31,0.0
10,Japan,Hiroshima,2020-10-31,659,5,643,187,2,174,0.9411764705882353,0.011363636363636364,0.9886363636363636,176,-0.011363636363636354
11,Japan,Hiroshima,2020-11-27,796,6,707,148,1,64,0.4391891891891892,0.015384615384615385,0.9846153846153847,65,-0.004020979020978976
5,Japan,Hokkaido,2020-05-31,1082,86,799,1082,86,799,0.8179297597042514,0.09717514124293786,0.9028248587570622,885,
6,Japan,Hokkaido,2020-06-30,1254,99,1054,369,13,255,0.7262872628726287,0.048507462686567165,0.9514925373134329,268,0.048667678556370664
7,Japan,Hokkaido,2020-07-31,1419,103,1215,266,4,161,0.6203007518796992,0.024242424242424242,0.9757575757575757,165,0.02426503844414285
8,Japan,Hokkaido,2020-08-31,1770,103,1533,452,0,318,0.7035398230088495,0.0,1.0,318,0.024242424242424288
9,Japan,Hokkaido,2020-09-30,2096,107,1842,460,4,309,0.6804347826086956,0.012779552715654952,0.987220447284345,313,-0.012779552715655007
10,Japan,Hokkaido,2020-10-31,3125,110,2494,1176,3,652,0.5569727891156463,0.004580152671755725,0.9954198473282443,655,0.008199400043899296
11,Japan,Hokkaido,2020-11-27,8263,172,5032,5659,62,2538,0.4594451316487012,0.023846153846153847,0.9761538461538461,2600,-0.01926600117439814
5,Japan,Hyogo,2020-05-31,699,42,626,699,42,626,0.9556509298998569,0.06287425149700598,0.937125748502994,668,
6,Japan,Hyogo,2020-06-30,706,43,654,38,1,28,0.7631578947368421,0.034482758620689655,0.9655172413793104,29,0.02839149287631637
7,Japan,Hyogo,2020-07-31,1221,45,856,524,2,202,0.3893129770992366,0.00980392156862745,0.9901960784313726,204,0.024678837052062197
8,Japan,Hyogo,2020-08-31,2279,53,2017,1378,8,1161,0.8483309143686503,0.006843455945252352,0.9931565440547476,1169,0.0029604656233750415
9,Japan,Hyogo,2020-09-30,2721,59,2522,651,6,505,0.7849462365591398,0.011741682974559686,0.9882583170254403,511,-0.004898227029307312
10,Japan,Hyogo,2020-10-31,3250,62,2981,669,3,459,0.6905829596412556,0.006493506493506494,0.9935064935064936,462,0.005248176481053246
11,Japan,Hyogo,2020-11-27,5321,78,4257,2278,16,1276,0.5671641791044776,0.01238390092879257,0.9876160990712074,1292,-0.0058903944352861615
5,Japan,Ibaraki,2020-05-31,168,10,151,168,10,151,0.9583333333333334,0.062111801242236024,0.937888198757764,161,
6,Japan,Ibaraki,2020-06-30,174,10,159,13,0,8,0.6153846153846154,0.0,1.0,8,0.06211180124223603
7,Japan,Ibaraki,2020-07-31,297,10,211,128,0,52,0.40625,0.0,1.0,52,0.0
8,Japan,Ibaraki,2020-08-31,545,13,465,324,3,254,0.7932098765432098,0.011673151750972763,0.9883268482490273,257,-0.011673151750972721
9,Japan,Ibaraki,2020-09-30,657,17,601,179,4,136,0.7821229050279329,0.02857142857142857,0.9714285714285714,140,-0.01689827682045586
10,Japan,Ibaraki,2020-10-31,768,19,717,150,2,116,0.7866666666666666,0.01694915254237288,0.9830508474576272,118,0.011622276029055745
